"Id","Datum","Kartentyp","Seite","Lokaltyp","Lokalname","Breite_neu","Höhe_neu","Breite_orig","Höhe_orig","MD5","Dateiname_original"
909,"1960","Weinkarte",10,"Weinrestaurant","Fränkisches Weinhaus zur Torggelstube",725,1024,3375,4769,"1b55eddd6755955825869fa1da1558aa","Torggelstube, Fränkisches Weinhaus zur_Weinkarte_1960_10.jpg"
910,"1960","Weinkarte",11,"Weinrestaurant","Fränkisches Weinhaus zur Torggelstube",725,1024,3375,4769,"910f7745fbedc379fc03e248a3feb7c6","Torggelstube, Fränkisches Weinhaus zur_Weinkarte_1960_11.jpg"
911,"1960","Weinkarte",12,"Weinrestaurant","Fränkisches Weinhaus zur Torggelstube",731,1024,3403,4769,"49c2a5f90ec3d30b439ca190b7312647","Torggelstube, Fränkisches Weinhaus zur_Weinkarte_1960_12.jpg"
912,"1968","Getränke und Speisenkarte",1,"Theater","Tribüne",604,1024,2851,4833,"f4ddd5d11a58d412faa903c20d294737","Tribüne, Münchner Kriminaltheater_Getränke und Speisenkarte_1968_01.jpg"
913,"1968","Getränke und Speisenkarte",2,"Theater","Tribüne",604,1024,2851,4833,"5883704e72a09372b33ebcfc1d0a670f","Tribüne, Münchner Kriminaltheater_Getränke und Speisenkarte_1968_02.jpg"
914,"1968","Getränke und Speisenkarte",3,"Theater","Tribüne",604,1024,2851,4833,"fe76da51d610bc4c8e859458bc755e45","Tribüne, Münchner Kriminaltheater_Getränke und Speisenkarte_1968_03.jpg"
915,"1968","Getränke und Speisenkarte",4,"Theater","Tribüne",610,1024,2878,4833,"b8ed9412b9f429d0e0dda3823a380df5","Tribüne, Münchner Kriminaltheater_Getränke und Speisenkarte_1968_04.jpg"
916,"1959","Speisenkarte",1,"Restaurant","Tsing-Tien",744,1024,3611,4969,"cbc19971f341d7f7b8f6490b9e93d867","Tsing-Tien, Restaurant_Speisenkarte_1959_01.jpg"
917,"1959","Speisenkarte",2,"Restaurant","Tsing-Tien",735,1024,3566,4969,"5ea0513ab23e1bd0d9d4c6b59d7138f2","Tsing-Tien, Restaurant_Speisenkarte_1959_02.jpg"
918,"1959","Speisenkarte",3,"Restaurant","Tsing-Tien",735,1024,3566,4969,"240af1b38fdf167ac65904c59b17c77f","Tsing-Tien, Restaurant_Speisenkarte_1959_03.jpg"
919,"1959","Speisenkarte",4,"Restaurant","Tsing-Tien",744,1024,3611,4969,"03a7007ac3b7aab240752a042d0d461c","Tsing-Tien, Restaurant_Speisenkarte_1959_04.jpg"
920,"01.09.1916","Kriegs-Speisenkarte",1,"Hotel","Union",423,1024,2362,5719,"b5f772f328e73c2ec2649ca0c0a10bc3","Union, Hotel_F Mon 3438_Kriegs-Speisenkarte_01.09.1916_01.jpg"
921,"01.09.1916","Kriegs-Speisenkarte",2,"Hotel","Union",817,1024,4561,5719,"2f72402ddd69d99f5fbc58006e547046","Union, Hotel_F Mon 3438_Kriegs-Speisenkarte_01.09.1916_02.jpg"
922,"01.09.1916","Kriegs-Speisenkarte",3,"Hotel","Union",423,1024,2362,5719,"c7dd4faa1c74f37a7ca111fc68d8bb70","Union, Hotel_F Mon 3438_Kriegs-Speisenkarte_01.09.1916_03.jpg"
923,"29.08.1916","Kriegs-Speisenkarte",1,"Hotel","Union",425,1024,2371,5719,"eac4509daa9e572037563b6f4dedd35a","Union, Hotel_F Mon 3439_Kriegs-Speisenkarte_29.08.1916_01.jpg"
924,"29.08.1916","Kriegs-Speisenkarte",2,"Hotel","Union",813,1024,4543,5719,"1af9110be6f803b7f95293fa39e2cc28","Union, Hotel_F Mon 3439_Kriegs-Speisenkarte_29.08.1916_02.jpg"
925,"29.08.1916","Kriegs-Speisenkarte",3,"Hotel","Union",423,1024,2362,5719,"5ce7290c47a53d9660e949c0e71c5c4a","Union, Hotel_F Mon 3439_Kriegs-Speisenkarte_29.08.1916_03.jpg"
926,"1917","Kriegs-Speisenkarte",1,"Hotel","Union",761,1024,3114,4190,"5551f146abe1e127616c9a069f5f7aa6","Union, Hotel_F Mon 3470_Kriegs-Speisenkarte_1917_01.jpg"
927,"1917","Kriegs-Speisenkarte",2,"Hotel","Union",1475,1024,6037,4190,"3ce403d477ea61e672bdbc543dda6c5e","Union, Hotel_F Mon 3470_Kriegs-Speisenkarte_1917_02.jpg"
928,"1917","Kriegs-Speisenkarte",3,"Hotel","Union",756,1024,3095,4190,"73831677c6ba1b5844ed5bbaf0ccf742","Union, Hotel_F Mon 3470_Kriegs-Speisenkarte_1917_03.jpg"
929,"01.08.1916","Kriegs-Speisenkarte",1,"Hotel","Union",423,1024,2362,5719,"b59f902084d1a404b025933aba33f2ed","Union, Hotel_o. Sign_Kriegs-Speisenkarte_August 1916_01.jpg"
930,"01.08.1916","Kriegs-Speisenkarte",2,"Hotel","Union",817,1024,4561,5719,"5d844b794db3a4fe82d2dc698e46cb1a","Union, Hotel_o. Sign_Kriegs-Speisenkarte_August 1916_02.jpg"
931,"01.08.1916","Kriegs-Speisenkarte",3,"Hotel","Union",423,1024,2362,5719,"539a20c79cccd0923954fc25dcbaaa49","Union, Hotel_o. Sign_Kriegs-Speisenkarte_August 1916_03.jpg"
932,"1980","Speisekarte",1,"Gaststätte","Turmstüberl im Valentin-Musäum",1321,1024,5031,3901,"b322940aaa5d3e87b0747693aff12c57","Valentin-Musäum, Turmstüberl im_Speisekarte_ca. 1980_01.jpg"
933,"1980","Speisekarte",2,"Gaststätte","Turmstüberl im Valentin-Musäum",1321,1024,5031,3901,"c6927cd40b5116599415a2a7b834057c","Valentin-Musäum, Turmstüberl im_Speisekarte_ca. 1980_02.jpg"
934,"28.02.1926","Speisekarte",1,"Hotel","Vier Jahreszeiten",704,1024,3701,5384,"05a81b0f44981b3a0c625f2657babd41","Vier Jahreszeiten, Hotel, München, Maximilianstr. 4_Speisekarte_28.02.1926_01.jpg"
935,"28.02.1926","Speisekarte",2,"Hotel","Vier Jahreszeiten",704,1024,3701,5384,"2b78b6419958af7f3ea9cf9324c3bb67","Vier Jahreszeiten, Hotel, München, Maximilianstr. 4_Speisekarte_28.02.1926_02.jpg"
936,"16.05.1916","Abend-Speisen-Karte",1,"Restaurant","Viktoria",671,1024,3756,5728,"dbe263a6fd9fe9f7cbd9a6d8ae84d383","Viktoria, Café Restaurant_F Mon 3409_Abend-Speisen-Karte_16.05.1916_01.jpg"
937,"16.05.1916","Abend-Speisen-Karte",2,"Restaurant","Viktoria",1299,1024,7267,5728,"893fde77c694c0598b9bf690698cc257","Viktoria, Café Restaurant_F Mon 3409_Abend-Speisen-Karte_16.05.1916_02.jpg"
938,"16.05.1916","Abend-Speisen-Karte",3,"Restaurant","Viktoria",667,1024,3701,5683,"0db3f61f4ff4bffea8ff81ce9cfd5ce9","Viktoria, Café Restaurant_F Mon 3409_Abend-Speisen-Karte_16.05.1916_03.jpg"
939,"12.06.1916","Abend-Speisen-Karte",1,"Restaurant","Viktoria",676,1024,3783,5728,"bd6f77594aed17ed3e15bc374595edf3","Viktoria, Café Restaurant_F Mon 3410_Abend-Speisen-Karte_12.06.1916_01.jpg"
940,"12.06.1916","Abend-Speisen-Karte",2,"Restaurant","Viktoria",1289,1024,7213,5728,"0435551d374ee36aec762ebbbcd37b3f","Viktoria, Café Restaurant_F Mon 3410_Abend-Speisen-Karte_12.06.1916_02.jpg"
941,"12.06.1916","Abend-Speisen-Karte",3,"Restaurant","Viktoria",675,1024,3774,5728,"2383fc6732e3066f13b35c68debf8f42","Viktoria, Café Restaurant_F Mon 3410_Abend-Speisen-Karte_12.06.1916_03.jpg"
942,"11.06.1916","Abend-Speisen-Karte",1,"Restaurant","Viktoria",671,1024,3756,5728,"f120000d49b9728141f50a5e77fbbbbd","Viktoria, Café Restaurant_F Mon 3411_Abend-Speisen-Karte_11.06.1916_01.jpg"
943,"11.06.1916","Abend-Speisen-Karte",2,"Restaurant","Viktoria",1288,1024,7204,5728,"173b6c2d4994da8f32112f8bca8989c1","Viktoria, Café Restaurant_F Mon 3411_Abend-Speisen-Karte_11.06.1916_02.jpg"
944,"11.06.1916","Abend-Speisen-Karte",3,"Restaurant","Viktoria",667,1024,3729,5728,"05c6b722d4b3f251c301b77445230c05","Viktoria, Café Restaurant_F Mon 3411_Abend-Speisen-Karte_11.06.1916_03.jpg"
945,"16.06.1916","Abend-Speisen-Karte",1,"Restaurant","Viktoria",667,1024,3729,5728,"6eae863a8c9cf101f4d5758a34a4d31c","Viktoria, Café Restaurant_F Mon 3412_Abend-Speisen-Karte_16.06.1916_01.jpg"
946,"16.06.1916","Abend-Speisen-Karte",2,"Restaurant","Viktoria",1306,1024,7258,5692,"0ccf9909cf2b19ae8df83f3c49882460","Viktoria, Café Restaurant_F Mon 3412_Abend-Speisen-Karte_16.06.1916_02.jpg"
947,"16.06.1916","Abend-Speisen-Karte",3,"Restaurant","Viktoria",668,1024,3711,5692,"ff32cc005aee1db1583b6e9faf2cfd57","Viktoria, Café Restaurant_F Mon 3412_Abend-Speisen-Karte_16.06.1916_03.jpg"
948,"09.06.1916","Mittags-Speisen-Karte",1,"Restaurant","Viktoria",647,1024,3638,5755,"3a51cee9569ae3af5be1450c3d2de83c","Viktoria, Café Restaurant_F Mon 3413_Mittags-Speisen-Karte_09.06.1916_01.jpg"
949,"09.06.1916","Mittags-Speisen-Karte",2,"Restaurant","Viktoria",1258,1024,7068,5755,"ae50580e8c7f72e1cc3295eb9a56e72e","Viktoria, Café Restaurant_F Mon 3413_Mittags-Speisen-Karte_09.06.1916_02.jpg"
950,"09.06.1916","Mittags-Speisen-Karte",3,"Restaurant","Viktoria",644,1024,3620,5755,"52563f621c5b2434cad6f8587ee9e182","Viktoria, Café Restaurant_F Mon 3413_Mittags-Speisen-Karte_09.06.1916_03.jpg"
951,"11.06.1916","Mittags-Speisen-Karte",1,"Restaurant","Viktoria",652,1024,3666,5755,"bdd0e2394f5854eb1f73621ae4f14471","Viktoria, Café Restaurant_F Mon 3414_Mittags-Speisen-Karte_11.06.1916_01.jpg"
952,"11.06.1916","Mittags-Speisen-Karte",2,"Restaurant","Viktoria",1262,1024,7050,5719,"d4acfe3115fbc4cb70b6db6ec02b2d62","Viktoria, Café Restaurant_F Mon 3414_Mittags-Speisen-Karte_11.06.1916_02.jpg"
953,"11.06.1916","Mittags-Speisen-Karte",3,"Restaurant","Viktoria",648,1024,3656,5773,"4b5388a70825329af7336c715d6bbcda","Viktoria, Café Restaurant_F Mon 3414_Mittags-Speisen-Karte_11.06.1916_03.jpg"
954,"14.06.1916","Mittags-Speisen-Karte",1,"Restaurant","Viktoria",652,1024,3620,5683,"dced65058bd624daee3d16aaabdb74c2","Viktoria, Café Restaurant_F Mon 3416_Mittags-Speisen-Karte_14.06.1916_01.jpg"
955,"14.06.1916","Mittags-Speisen-Karte",2,"Restaurant","Viktoria",1277,1024,7086,5683,"2c44e66d53e757f10e0fbdc26a155356","Viktoria, Café Restaurant_F Mon 3416_Mittags-Speisen-Karte_14.06.1916_02.jpg"
956,"14.06.1916","Mittags-Speisen-Karte",3,"Restaurant","Viktoria",652,1024,3620,5683,"2d42344c119531c8a308b0e56bed0271","Viktoria, Café Restaurant_F Mon 3416_Mittags-Speisen-Karte_14.06.1916_03.jpg"
957,"15.06.1916","Mittags-Speisen-Karte",1,"Restaurant","Viktoria",650,1024,3638,5728,"f44ecf7d79052eaa65a44a8d9344c705","Viktoria, Café Restaurant_F Mon 3417_Mittags-Speisen-Karte_15.06.1916_01.jpg"
958,"15.06.1916","Mittags-Speisen-Karte",2,"Restaurant","Viktoria",1262,1024,7059,5728,"146fa7add2c99fdee0c2bfce9bc666a0","Viktoria, Café Restaurant_F Mon 3417_Mittags-Speisen-Karte_15.06.1916_02.jpg"
959,"15.06.1916","Mittags-Speisen-Karte",3,"Restaurant","Viktoria",654,1024,3656,5728,"4544ae7fcec4a5705354447b402677af","Viktoria, Café Restaurant_F Mon 3417_Mittags-Speisen-Karte_15.06.1916_03.jpg"
960,"16.06.1916","Mittags-Speisen-Karte",1,"Restaurant","Viktoria",654,1024,3638,5692,"094480d0c3a66add0cabd9e05b80381d","Viktoria, Café Restaurant_F Mon 3418_Mittags-Speisen-Karte_16.06.1916_01.jpg"
961,"16.06.1916","Mittags-Speisen-Karte",2,"Restaurant","Viktoria",1273,1024,7077,5692,"73d53ba563192e33b3308403f9c16c44","Viktoria, Café Restaurant_F Mon 3418_Mittags-Speisen-Karte_16.06.1916_02.jpg"
962,"16.06.1916","Mittags-Speisen-Karte",3,"Restaurant","Viktoria",651,1024,3620,5692,"8df129f18c84cb8480c42a35bd3f54cd","Viktoria, Café Restaurant_F Mon 3418_Mittags-Speisen-Karte_16.06.1916_03.jpg"
963,"18.06.1916","Mittags-Speisen-Karte",1,"Restaurant","Viktoria",656,1024,3647,5692,"9bdc0947feb57096bbc9e4ee596f9565","Viktoria, Café Restaurant_F Mon 3419_Mittags-Speisen-Karte_18.06.1916_01.jpg"
964,"18.06.1916","Mittags-Speisen-Karte",2,"Restaurant","Viktoria",1273,1024,7077,5692,"64c47d5e48e4f5c29e194f5867c32966","Viktoria, Café Restaurant_F Mon 3419_Mittags-Speisen-Karte_18.06.1916_02.jpg"
965,"18.06.1916","Mittags-Speisen-Karte",3,"Restaurant","Viktoria",653,1024,3629,5692,"1300bff20bb409a15870e372b1a67cbd","Viktoria, Café Restaurant_F Mon 3419_Mittags-Speisen-Karte_18.06.1916_03.jpg"
966,"15.06.1916","Abend-Speisen-Karte",1,"Restaurant","Viktoria",667,1024,3729,5728,"c3ef082d150c7b8367b6c9b55e2b3070","Viktoria, Café Restaurant_F Mon 3420_Abend-Speisen-Karte_15.06.1916_01.jpg"
967,"15.06.1916","Abend-Speisen-Karte",2,"Restaurant","Viktoria",1299,1024,7222,5692,"670e73817a2f9d86a2eae0b21e8331b3","Viktoria, Café Restaurant_F Mon 3420_Abend-Speisen-Karte_15.06.1916_02.jpg"
968,"15.06.1916","Abend-Speisen-Karte",3,"Restaurant","Viktoria",669,1024,3720,5692,"7c376d4d5ccc6b704e875e31fce61e33","Viktoria, Café Restaurant_F Mon 3420_Abend-Speisen-Karte_15.06.1916_03.jpg"
969,"10.06.1916","Abend-Speisen-Karte",1,"Restaurant","Viktoria",665,1024,3701,5701,"062c1a0e3cd4832aed327e0b70f741b4","Viktoria, Café Restaurant_F Mon 3421_Abend-Speisen-Karte_10.06.1916_01.jpg"
970,"10.06.1916","Abend-Speisen-Karte",2,"Restaurant","Viktoria",1294,1024,7203,5701,"0d6cca142abd0a6d45f93fbd3453a139","Viktoria, Café Restaurant_F Mon 3421_Abend-Speisen-Karte_10.06.1916_02.jpg"
971,"10.06.1916","Abend-Speisen-Karte",3,"Restaurant","Viktoria",667,1024,3711,5701,"97c6cafbc511351de87ba82f45dd2a1c","Viktoria, Café Restaurant_F Mon 3421_Abend-Speisen-Karte_10.06.1916_03.jpg"
972,"10.06.1916","Abend-Speisen-Karte",1,"Restaurant","Viktoria",676,1024,3765,5701,"f2c876ba1beab02f507a0fd49a1a605f","Viktoria, Café Restaurant_F Mon 3422_Abend-Speisen-Karte_10.06.1916_01.jpg"
973,"10.06.1916","Abend-Speisen-Karte",2,"Restaurant","Viktoria",1294,1024,7203,5701,"eb3a477c413acc3f7e8612a82667df56","Viktoria, Café Restaurant_F Mon 3422_Abend-Speisen-Karte_10.06.1916_02.jpg"
974,"10.06.1916","Abend-Speisen-Karte",3,"Restaurant","Viktoria",668,1024,3719,5701,"b589b949b8577a3ff3d5ecc109ce83e0","Viktoria, Café Restaurant_F Mon 3422_Abend-Speisen-Karte_10.06.1916_03.jpg"
975,"14.06.1916","Abend-Speisen-Karte",1,"Restaurant","Viktoria",672,1024,3728,5683,"3fd404237f556d1747fbc104033bc851","Viktoria, Café Restaurant_F Mon 3423_Abend-Speisen-Karte_14.06.1916_01.jpg"
976,"14.06.1916","Abend-Speisen-Karte",2,"Restaurant","Viktoria",1301,1024,7221,5683,"d04c25ef2d6f645287645cce8b2a1bd2","Viktoria, Café Restaurant_F Mon 3423_Abend-Speisen-Karte_14.06.1916_02.jpg"
977,"14.06.1916","Abend-Speisen-Karte",3,"Restaurant","Viktoria",667,1024,3729,5728,"c856fbcf3b9776b4dd7f6751bf7915e1","Viktoria, Café Restaurant_F Mon 3423_Abend-Speisen-Karte_14.06.1916_03.jpg"
978,"15.06.1916","Abend-Speisen-Karte",1,"Restaurant","Viktoria",669,1024,3720,5692,"5ba554bf69bb9c5d440acfbc065cb426","Viktoria, Café Restaurant_F Mon 3424_Abend-Speisen-Karte_15.06.1916_01.jpg"
979,"15.06.1916","Abend-Speisen-Karte",2,"Restaurant","Viktoria",1296,1024,7204,5692,"e63456338df8dfddf088c46169ccac33","Viktoria, Café Restaurant_F Mon 3424_Abend-Speisen-Karte_15.06.1916_02.jpg"
980,"15.06.1916","Abend-Speisen-Karte",3,"Restaurant","Viktoria",666,1024,3701,5692,"1f77c2a0ed2c072bc19e409bcc891dbf","Viktoria, Café Restaurant_F Mon 3424_Abend-Speisen-Karte_15.06.1916_03.jpg"
981,"16.05.1916","Abend-Speisen-Karte",1,"Restaurant","Viktoria",665,1024,3701,5701,"95e29ca76cfd14bd0a4a835b65354a25","Viktoria, Café Restaurant_F Mon 3425_Abend-Speisen-Karte_16.05.1916_01.jpg"
982,"16.05.1916","Abend-Speisen-Karte",2,"Restaurant","Viktoria",1302,1024,7249,5701,"21e7da51a3666fa25ee735cb12e202e4","Viktoria, Café Restaurant_F Mon 3425_Abend-Speisen-Karte_16.05.1916_02.jpg"
983,"16.05.1916","Abend-Speisen-Karte",3,"Restaurant","Viktoria",665,1024,3701,5701,"d2bced9628412fc8294cc4924a163053","Viktoria, Café Restaurant_F Mon 3425_Abend-Speisen-Karte_16.05.1916_03.jpg"
984,"12.06.1916","Mittags-Speisen-Karte",1,"Restaurant","Viktoria",655,1024,3693,5773,"ba4b9f5cfb32c89bcb3ef4d93419896b","Viktoria, Café Restaurant_o. Sign_Mittags-Speisen-Karte_12.06.1916_01.jpg"
985,"12.06.1916","Mittags-Speisen-Karte",2,"Restaurant","Viktoria",1265,1024,7077,5728,"e8aaf12e5bc42f57f1ef253fdc0e6033","Viktoria, Café Restaurant_o. Sign_Mittags-Speisen-Karte_12.06.1916_02.jpg"
986,"12.06.1916","Mittags-Speisen-Karte",3,"Restaurant","Viktoria",658,1024,3683,5728,"a1ebdfaa6b2ce13939975405fc1c266e","Viktoria, Café Restaurant_o. Sign_Mittags-Speisen-Karte_12.06.1916_03.jpg"
987,"26.12.1916","Speisen-Karte",1,"Hotel","Wagner",662,1024,3629,5611,"7d56df6338650d9fb22bede66a299cdf","Wagner, Hotel_F Mon 3440_Speisen-Karte_26.12.1916_01.jpg"
988,"26.12.1916","Speisen-Karte",2,"Hotel","Wagner",1292,1024,7077,5611,"e509fc7765080a1776c997fe2477ff11","Wagner, Hotel_F Mon 3440_Speisen-Karte_26.12.1916_02.jpg"
989,"26.12.1916","Speisen-Karte",3,"Hotel","Wagner",666,1024,3647,5611,"d7946aee2fc0c6ab3a376639a39bd9e5","Wagner, Hotel_F Mon 3440_Speisen-Karte_26.12.1916_03.jpg"
990,"25.08.1938","Abendkarte",1,"Hospiz","Wartburg",746,1024,3746,5140,"3d62e0adb33922bbcd477f71fada108d","Wartburg, Christliches Hospiz_Abendkarte_25.08.1938_01.jpg"
991,"25.08.1938","Abendkarte",2,"Hospiz","Wartburg",746,1024,3746,5140,"3bda8cef753e6e41534cfed175c458cc","Wartburg, Christliches Hospiz_Abendkarte_25.08.1938_02.jpg"
992,"27.08.1938","Mittags-Karte",1,"Hospiz","Wartburg",661,1024,3602,5584,"38a41ad6cd70e57fdae5108cbb9f62a1","Wartburg, Christliches Hospiz_Mittags-Karte_27.08.1938_01.jpg"
993,"27.08.1938","Mittags-Karte",2,"Hospiz","Wartburg",661,1024,3602,5584,"d1875588bc5d9d4163a16ffeb2ae5240","Wartburg, Christliches Hospiz_Mittags-Karte_27.08.1938_02.jpg"
994,"04.03.1943","Speisen-Karte",1,"Gaststätte","Weißbräuhaus Bierhallen",729,1024,2570,3611,"26d16bef15de3d8e1274645ed48520af","Weißbräuhaus-Bierhallen_Speisen-Karte_04.03.1943_01.jpg"
995,"04.03.1943","Speisen-Karte",2,"Gaststätte","Weißbräuhaus Bierhallen",729,1024,2570,3611,"9c576691f26b4550def9f33df31fe071","Weißbräuhaus-Bierhallen_Speisen-Karte_04.03.1943_02.jpg"
996,"15.08.1942","Speisen-Karte",1,"Gaststätte","Weißbräuhaus Bierhallen",554,1024,2778,5131,"a8de38ef82b518c18d1b59b287b64815","Weißbräuhaus-Bierhallen_Speisen-Karte_15.08.1942_01.jpg"
997,"15.08.1942","Speisen-Karte",2,"Gaststätte","Weißbräuhaus Bierhallen",562,1024,2814,5131,"28349d6362cc2b32ec2b12ff900e2ca3","Weißbräuhaus-Bierhallen_Speisen-Karte_15.08.1942_02.jpg"
998,"27.08.1938","Speisenkarte",1,"Gaststätte","Weißbräuhaus Bierhallen",715,1024,3982,5701,"4161215ac540c4c5148e093910020225","Weißbräuhaus-Bierhallen_Speisenkarte_27.08.1938_01.jpg"
999,"27.08.1938","Speisenkarte",2,"Gaststätte","Weißbräuhaus Bierhallen",1391,1024,7747,5701,"e0cf8ed66df043bbc6337be217d96b01","Weißbräuhaus-Bierhallen_Speisenkarte_27.08.1938_02.jpg"
1000,"1980","Speisekarte",1,"Gaststätte","Weichandhof",1645,1024,7693,4788,"8770184c3f9a505301c6ea4e942e1fed","Weichandhof_Speisekarte_ca.1980_01.jpg"
1001,"1980","Speisekarte",2,"Gaststätte","Weichandhof",1645,1024,7693,4788,"c85280afc1738331a3b374ec081bffd9","Weichandhof_Speisekarte_ca.1980_02.jpg"
1002,"1974","Speise-Karte",1,"Weinrestaurant","Der Weinschenk im Weinstadl",734,1024,3548,4950,"81660bcffa0e0b693ab8bf55cdc12422","Weinstadl, Der Weinschenk im_Speise-Karte_ca. 1974_01.jpg"
1003,"1974","Speise-Karte",2,"Weinrestaurant","Der Weinschenk im Weinstadl",1439,1024,6878,4896,"854afb144bf68aec82daf5c53ad196ee","Weinstadl, Der Weinschenk im_Speise-Karte_ca. 1974_02.jpg"
1004,"1974","Speise-Karte",3,"Weinrestaurant","Der Weinschenk im Weinstadl",733,1024,3530,4932,"9e3ca15c10c0d9303026e25ecb1c5738","Weinstadl, Der Weinschenk im_Speise-Karte_ca. 1974_03.jpg"
1005,"03.04.1988","Speisen und Getränke",1,"Gaststätte","Weisses Bräuhaus",750,1024,4208,5746,"d8c827c20029aceb888082a3e9211a14","Weisses Bräuhaus_Speisen und Getränke_03.04.1988_01.jpg"
1006,"03.04.1988","Speisen und Getränke",2,"Gaststätte","Weisses Bräuhaus",745,1024,4145,5701,"c8141ec0173fb29857be166c34989756","Weisses Bräuhaus_Speisen und Getränke_03.04.1988_02.jpg"
1007,"03.04.1988","Speisen und Getränke",3,"Gaststätte","Weisses Bräuhaus",745,1024,4145,5701,"24fe6517180edc690b424619ec37b7fa","Weisses Bräuhaus_Speisen und Getränke_03.04.1988_03.jpg"
1008,"03.04.1988","Speisen und Getränke",4,"Gaststätte","Weisses Bräuhaus",751,1024,4181,5701,"e519575a46ef01353ac324bad87e147d","Weisses Bräuhaus_Speisen und Getränke_03.04.1988_04.jpg"
1009,"03.04.1988","Speisen und Getränke",5,"Gaststätte","Weisses Bräuhaus",526,1024,2760,5376,"fc5a6c20c0e1856d9e9308435df6d7bc","Weisses Bräuhaus_Speisen und Getränke_03.04.1988_05.jpg"
1010,"1938","Speisen-Karte",1,"Gaststätte","Gaststätten zum Wendelstein",666,1024,3620,5566,"e550c933c4a02bfcb92a8af50900a756","Wendelstein, Gaststätte zum_Speisen-Karte_1938_01.jpg"
1011,"1938","Speisen-Karte",2,"Gaststätte","Gaststätten zum Wendelstein",1284,1024,6978,5566,"5fb5e0fd241cb931e94fd709e7edff84","Wendelstein, Gaststätte zum_Speisen-Karte_1938_02.jpg"
1012,"1938","Speisen-Karte",3,"Gaststätte","Gaststätten zum Wendelstein",666,1024,3620,5566,"25c8a6565d7e09c9adad3f185e5443aa","Wendelstein, Gaststätte zum_Speisen-Karte_1938_03.jpg"
1013,"16.07.1937","Speisekarte",1,"Gaststätte","Spezial Gaststätte in Wiener Küche",645,1024,3620,5746,"233b6765dfc74b55c9aa8a139be57c35","Wiener Küche, Spezial-Gaststätte in_Speisekarte_16.07.1937_01.jpg"
1014,"16.07.1937","Speisekarte",2,"Gaststätte","Spezial Gaststätte in Wiener Küche",1260,1024,7068,5746,"cc7432bd126d16411dda1c656f3cedba","Wiener Küche, Spezial-Gaststätte in_Speisekarte_16.07.1937_02.jpg"
1015,"16.07.1937","Speisekarte",3,"Gaststätte","Spezial Gaststätte in Wiener Küche",645,1024,3620,5746,"4f2040400c848a942d85b242033609a2","Wiener Küche, Spezial-Gaststätte in_Speisekarte_16.07.1937_03.jpg"
1016,"18.10.1974","Altböhmische Woche Speisekarte",1,"Hotel","Eden-Hotel-Wolff Zirbelstube",817,1024,3973,4978,"05bc6472b8f49ca6fb7d721f89bddb78","Zirbelstube, Eden-Hotel-Wolff_Altböhmische Woche Speisekarte_18-27.10.1974_01.jpg"
1017,"18.10.1974","Altböhmische Woche Speisekarte",2,"Hotel","Eden-Hotel-Wolff Zirbelstube",821,1024,3810,4752,"ecbe19810312fc19e22fb59770d18d0f","Zirbelstube, Eden-Hotel-Wolff_Altböhmische Woche Speisekarte_18-27.10.1974_02.jpg"
1018,"18.10.1974","Altböhmische Woche Speisekarte",3,"Hotel","Eden-Hotel-Wolff Zirbelstube",1588,1024,7367,4752,"4ea0a48ba18f775be00be0021afb55f6","Zirbelstube, Eden-Hotel-Wolff_Altböhmische Woche Speisekarte_18-27.10.1974_03.jpg"
1019,"18.10.1974","Altböhmische Woche Speisekarte",4,"Hotel","Eden-Hotel-Wolff Zirbelstube",821,1024,3774,4706,"dd559a9a3310d548cb162eca3c57dfa5","Zirbelstube, Eden-Hotel-Wolff_Altböhmische Woche Speisekarte_18-27.10.1974_04.jpg"
1020,"18.10.1974","Altböhmische Woche Speisekarte",5,"Hotel","Eden-Hotel-Wolff Zirbelstube",813,1024,3973,5005,"f7b63a1ebd417a28a6367dbf108b4552","Zirbelstube, Eden-Hotel-Wolff_Altböhmische Woche Speisekarte_18-27.10.1974_05.jpg"
